region_code,n_days,n_years,total_deaths,pop_elderly,heat_an,cold_an,yll_heat,yll_cold,yll_total,annual_yll_heat,annual_yll_cold,annual_yll_total,yll_rate_heat,yll_rate_cold,yll_rate_total
150001,5479,15.0006844626968,139234,332196,7307.95941116026,0,93624.8370889496,0,93624.8370889496,6241.3710068879,0,6241.3710068879,1878.82184219193,0,1878.82184219193
150002,3883,10.631074606434,7077,20675,588.338058333475,0,7537.40569228958,0,7537.40569228958,708.99753518124,0,708.99753518124,3429.25047246065,0,3429.25047246065
150003,4786,13.1033538672142,11952,33705,858.825741428667,7.22187647957159e-05,11002.718488866,0.000925219983903902,11002.719414086,839.687197672027,7.06094022400546e-05,839.687268281429,2491.28377888155,0.000209492366830009,2491.28398837392
150004,5385,14.7433264887064,24855,61639,1001.29566609687,0,12827.9507783017,0,12827.9507783017,870.085240812386,0,870.085240812386,1411.58234366616,0,1411.58234366616
150005,4811,13.1718001368925,12354,31499,364.044113527703,0,4663.89711609125,0,4663.89711609125,354.081983299176,0,354.081983299176,1124.10547413942,0,1124.10547413942
150006,4456,12.1998631074606,9993,25502,284.767280188337,0,3648.25373484982,0,3648.25373484982,299.040546825382,0,299.040546825382,1172.61605687939,0,1172.61605687939
150007,4263,11.6714579055442,8898,25288,512.919088950715,0.0471806012832622,6571.18676240689,0.604447269118425,6571.79120967601,563.01336264816,0.0517884975476199,563.065151145707,2226.40526197469,0.204794754617288,2226.61005672931
150008,2909,7.96440793976728,4253,12084,167.105542463478,0.0163537601270479,2140.84784952572,0.209513770061228,2141.05736329578,268.801882791086,0.0263062579975468,268.828189049083,2224.44457788055,0.217694951982347,2224.66227283253
150009,5319,14.5626283367556,21086,54149,1019.15216008938,0.134534032843187,13056.7166001911,1.72356278944672,13058.4401629806,896.590663323901,0.118355200008538,896.70901852391,1655.78434195258,0.218573196196677,1656.00291514877
150010,4165,11.4031485284052,8682,24223,164.04693476386,0.697310058028069,2101.66295104935,8.93348428887877,2110.59643533823,184.305496487581,0.783422601803835,185.088919089385,760.86981995451,3.23420964291721,764.104029597427
150011,4579,12.5366187542779,10359,31461,633.696176754993,0.0230095285864973,8118.50449278246,0.2947831595937,8118.79927594205,647.583264029,0.0235137691726576,647.606777798173,2058.36834184864,0.0747394207833748,2058.44308126942
150012,4434,12.1396303901437,9720,24462,270.640057508926,1.15862718081019,3467.26491875715,14.843580122315,3482.10849887947,285.61536120344,1.22273740182128,286.838098605261,1167.5879372228,4.99851770836923,1172.58645493116
150013,2731,7.47707049965777,4005,11967,85.6064220480394,0.67177441766419,1096.73396732003,8.60633822326446,1105.3403055433,146.679634406313,1.15103077116344,147.830665177477,1225.7009643713,9.61837362048496,1235.31933799178
150014,2543,6.96235455167693,3495,9587,98.3718827026956,0.187851112250295,1260.27677139368,2.40662663705456,1262.68339803074,181.01301248586,0.345662752333535,181.358675238194,1888.10902770273,3.60553616703385,1891.71456386976
150015,5347,14.6392881587953,23188,57134,892.364568225002,0.764393170277761,11432.3961893423,9.79290962260541,11442.1890989649,780.939350693339,0.668947117945883,781.608297811285,1366.85572635093,1.17083893644044,1368.02656528737
150016,4183,11.4524298425736,8696,24438,367.011593289516,0.350725325325473,4701.91454252088,4.4932654382864,4706.40780795917,410.560431904315,0.392341668977793,410.952773573292,1680.00831452785,1.60545735730335,1681.61377188515
150017,4112,11.2580424366872,7892,20487,232.541812047917,0.360017434695197,2979.1749029294,4.61230991801142,2983.78721284741,264.626369964728,0.409690223140484,265.036060187869,1291.67945509215,1.99975703197386,1293.67921212412
150018,4482,12.2710472279261,10046,26782,367.580193741559,0.30501037785668,4709.19908280034,3.90759517542761,4713.10667797577,383.765052430348,0.318440236016272,384.083492666364,1432.92156086307,1.18900842362883,1434.1105692867
150019,1464,4.0082135523614,1734,5410,55.4853269509811,0.0948148673311229,710.842029127793,1.21470659701945,712.056735724812,177.34634640637,0.303054361039176,177.649400767409,3278.12100566304,5.6017441966576,3283.72274985969
150020,4038,11.0554414784394,7598,28291,496.894081427611,0,6365.88475752594,0,6365.88475752594,575.814613097165,0,575.814613097165,2035.32788907131,0,2035.32788907131
150021,3134,8.58042436687201,4855,15353,211.98757388972,0,2715.84733215638,0,2715.84733215638,316.516668178085,0,316.516668178085,2061.59492071963,0,2061.59492071963
160001,5257,14.3928815879535,20430,49679,1018.56126931279,0.135726120639396,13049.1464907279,1.7388350452758,13050.8853257732,906.638911116291,0.1208121552762,906.759723271567,1824.99428554579,0.243185561859539,1825.23747110765
160002,1131,3.09650924024641,1319,4069,60.7184380194509,0.0194873104427233,777.885254697114,0.24965878473757,778.134913481852,251.213606788789,0.0806258807474776,251.294232669537,6173.84140547529,1.98146671780481,6175.82287219309
160003,1034,2.83093771389459,1158,4986,31.6745604352368,0,405.793928751762,0,405.793928751762,143.342584600175,0,143.342584600175,2874.90141596822,0,2874.90141596822
160004,744,2.03696098562628,805,3182,32.4445531884075,0.0343263854490466,415.658576599311,0.439767391238046,416.098343990549,204.058192342606,0.215893870496904,204.274086213103,6412.89102270916,6.78484822428989,6419.67587093346
170001,4371,11.9671457905544,9742,29487,477.717916339795,1.09546661291804,6120.21216531151,14.0344078833015,6134.24657319481,511.417866250293,1.17274479052296,512.590611040816,1734.38419049172,3.97715871578311,1738.3613492075
170002,3623,9.9192334017796,6179,16224,434.553072821368,0.267073465547227,5567.21218063574,3.42157205532021,5570.63375269107,561.254277940162,0.344943194370883,561.599221134533,3459.40753168246,2.12612915662526,3461.53366083908
170003,3628,9.93292265571526,6053,16177,542.172192783469,0.141723848278968,6945.95855937461,1.81567404253423,6947.77423341715,699.286483961295,0.182793534739699,699.469277496035,4322.72043000121,1.1299594160827,4323.85038941729
170004,2186,5.98494182067077,2808,7143,210.017187520065,0.107514236804986,2690.60401969634,1.37740268374197,2691.98142238008,449.56226815832,0.230144707336119,449.792412865656,6293.74587929889,3.2219614634764,6296.96784076237
